Entity,Scorecard,Squad,Level,Status,Rule,Description,Failure Message,Last Evaluated
jacquard-proxy-cells,Production Observable and Resilient,Orange,Baseline,Fail,Components must follow custom metric naming conventions,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-24T11:52:06.637891
jacquard-proxy-cells,Technology Stays Current,Orange,Baseline,Fail,Docker images must be immutable,"Docker images pushed to ECR must not have a latest tag and must have immutable tags enabled, as per
[technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).
To comply with Security Tribe's [Project Digest](https://skyscanner.atlassian.net/wiki/x/I3WnJ).","You must set `latest-tag: false` and `immutable: true` on your Docker image.

You currently have `latest-tag` set to {{context.evaluation.captures.latest-tag}} and `immutable` set to {{context.evaluation.captures.immutable}}",2026-06-24T15:30:29.420388
jacquard-tools,Technology Stays Current,Halo,Baseline,Fail,Repositories must use supported Docker images,"Repositories must use official Skyscanner [Docker images](https://skyscanner.atlassian.net/l/cp/CCfXdwKF) for all supported languages which include performance and security enhancements, as per
[technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).
Using stale or unsupported Docker images exposes Skyscanner travelers to security threats.

Please use official Skyscanner Docker images for all your projects. Review and act upon any open Dependabot pull requests against your repositories. If your project cannot receive dependency bumps by Dependabot, update your Docker images to the most recent version and reach out for support.","{{#context.evaluation.captures.dockerfiles}}

### `{{path}}`

{{#base_images}}
- `{{registry}}/{{name}}` tag=`:{{tag}}` digest=`@{{digest}}` stage=`{{stage}}`
{{/base_images}}

{{/context.evaluation.captures.dockerfiles}}",2026-06-24T15:31:34.499458
jacquard-tools,Technology Stays Current,Halo,Baseline,Fail,Repositories must use Docker base images from ECR,"Repositories must use Docker base images from the internal ECR repository, not from the public internet, as per [technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).","{{#context.evaluation.captures.dockerfiles}}

### `{{path}}`

{{#base_images}}
- `{{registry}}/{{name}}` tag=`:{{tag}}` digest=`@{{digest}}` stage=`{{stage}}`
{{/base_images}}

{{/context.evaluation.captures.dockerfiles}}
",2026-06-24T15:31:34.499458
kuppa-infra,Changes Ship Reliably,Halo,Baseline,Fail,Components must be deployed regularly,"Components must be redeployed at least once every four weeks to ensure redeployability for faster disaster recovery, as per [changes-ship-reliably/redeployability](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/redeployability/).",You have not redeployed your component in the past four weeks. Please ensure that it is redeployed regularly.,2026-06-24T14:01:21.203306
kylin-squad,Customer Data Stays Protected,Kylin,Baseline,Fail,"Teams must not have open ""Sensitive Data Handling"" Security Requirements","Teams must not have open ""Sensitive Data Handling""
Security Requirement tickets, as per
[customer-data-stays-protected/sensitive-data-handling](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/sensitive-data-handling/).
","Review and action the following ""Sensitive Data Handling"" Security Requirement tickets:
{{#context.evaluation.captures.issues}}
- [**{{key}}**]({{url}}) - {{summary}}
{{/context.evaluation.captures.issues}}
",2026-06-24T13:47:00.500222
kylin-squad,Customer Data Stays Protected,Kylin,Baseline,Fail,"Teams must not have open ""Usage of Tracking technologies"" Security Requirements","Teams must not have open ""Usage of Tracking technologies""
Security Requirement tickets, as per
[customer-data-stays-protected/sensitive-data-handling](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/sensitive-data-handling/).
","Review and action the following ""Usage of Tracking technologies"" Security Requirement tickets:
{{#context.evaluation.captures.issues}}
- [**{{key}}**]({{url}}) - {{summary}}
{{/context.evaluation.captures.issues}}
",2026-06-24T13:47:00.500222
kylin-squad,Customer Data Stays Protected,Kylin,Baseline,Fail,Security Requirements must have priority set,"Security Requirements must have a priority set in Jira, as per
[customer-data-stays-protected/vulnerability-sec-req-management](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/vulnerability-sec-req-management/).
You can learn more around fixing this in [this guide](https://skyscanner.atlassian.net/wiki/x/kQxrV)
","{{#context.evaluation.captures.issues}}
- [**{{key}}**]({{url}}) - {{summary}}
{{/context.evaluation.captures.issues}}
",2026-06-24T13:47:00.500222
libra-agent-service,Production Observable and Resilient,Libra,Baseline,Fail,Components must follow custom metric naming conventions,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-24T10:48:00.373378
libra-agent-service,Technology Stays Current,Libra,Baseline,Fail,Services must be written in Java,"Services must use Java as the primary programming language, as per [production standards](https://production-standards.skyscannerpage.com/standards/technology-stays-current/microservice/).",,2026-06-24T17:41:39.434348
load-injector,Changes Ship Reliably,Dancing Penguins,Baseline,Fail,Components must be deployed regularly,"Components must be redeployed at least once every four weeks to ensure redeployability for faster disaster recovery, as per [changes-ship-reliably/redeployability](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/redeployability/).",You have not redeployed your component in the past four weeks. Please ensure that it is redeployed regularly.,2026-06-24T13:53:44.601727
local_fishmonger,Anyone Can Contribute Safely,Pigeon,Baseline,Fail,Repositories must have recent commits scanned by SonarQube,"Repositories must have less than 1 week between the most recent commit and most recent SonarQube scan to ensure code quality is continuously monitored, as per [anyone-can-contribute-safely/code-quality-monitoring](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/code-quality-monitoring/).",Diff in weeks between most recent commit and most recent SonarQube scan: {{context.evaluation.captures.diff}}. [Note: a blank value indicates no scans performed],2026-06-24T14:38:49.901817
local_wario,Anyone Can Contribute Safely,Pigeon,Baseline,Fail,Repositories must have recent commits scanned by SonarQube,"Repositories must have less than 1 week between the most recent commit and most recent SonarQube scan to ensure code quality is continuously monitored, as per [anyone-can-contribute-safely/code-quality-monitoring](https://production-standards.skyscannerpage.com/standards/anyone-can-contribute-safely/code-quality-monitoring/).",Diff in weeks between most recent commit and most recent SonarQube scan: {{context.evaluation.captures.diff}}. [Note: a blank value indicates no scans performed],2026-06-24T14:16:51.050546
lus-state-store-cells,Production Observable and Resilient,Orange,Baseline,Fail,Components must follow custom metric naming conventions,"Components must follow custom metric naming conventions, as per [production-observable-and-resilient/metrics/01-instrumentation-and-transport](https://production-standards.skyscannerpage.com/standards/production-observable-and-resilient/metrics/01-instrumentation-and-transport).","* {{context.evaluation.captures.rule.message}}
* Details: {{context.evaluation.captures.rule.details}}
* [Rule definition](https://github.com/Skyscanner/cortex-enrichment/blob/main/jobs/observability_rules/metric_naming_convention_rule.py)
",2026-06-23T21:12:48.270417
lus-state-store-cells,Technology Stays Current,Orange,Baseline,Fail,Docker images must be immutable,"Docker images pushed to ECR must not have a latest tag and must have immutable tags enabled, as per
[technology-stays-current/container-images](https://production-standards.skyscannerpage.com/standards/technology-stays-current/container-images/).
To comply with Security Tribe's [Project Digest](https://skyscanner.atlassian.net/wiki/x/I3WnJ).","You must set `latest-tag: false` and `immutable: true` on your Docker image.

You currently have `latest-tag` set to {{context.evaluation.captures.latest-tag}} and `immutable` set to {{context.evaluation.captures.immutable}}",2026-06-24T15:28:41.758239
lus-state-store-cells,Technology Stays Current,Orange,Baseline,Fail,Services must set maxRequestHeaderSize to 32KiB in production Dropwizard config,"Microservices must explicitly set `maxRequestHeaderSize: 32KiB` in
`prod.yml` or equivalent production Dropwizard config, as per
[technology-stays-current/http-request-header-size](https://production-standards.skyscannerpage.com/standards/technology-stays-current/http-request-header-size/).","Set `maxRequestHeaderSize: 32KiB` in every production Dropwizard config
file. If this service is (a) gRPC only and does not serve HTTP traffic, or (b) Not a Java service, please
request an exemption stating this as the reason.

{{^context.evaluation.captures.productionConfigFiles}}
No production Dropwizard config files matching `prod.yml`, `production.yml`, `prod-*.yml`, or `production-*.yml` were found.
{{/context.evaluation.captures.productionConfigFiles}}
{{#context.evaluation.captures.missingHeaderSizeFiles}}
The following production Dropwizard config files are missing `maxRequestHeaderSize: 32KiB`:
- `{{relativePath}}`
{{/context.evaluation.captures.missingHeaderSizeFiles}}",2026-06-24T15:28:41.758239
machinerelevance-project,Customer Data Stays Protected,Dancing Penguins,Baseline,Fail,Projects with CloudFormation stacks must have CFRipper data available,"Projects with CloudFormation stacks must have CFRipper security scanning data available, as per [customer-data-stays-protected/cloudformation-scanning](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/cloudformation-scanning/).","Please check the status of your CloudFormation stacks to ensure they are in a healthy state. Stacks in statuses like REVIEW_IN_PROGRESS or DELETE_FAILED may prevent template retrieval for security scanning, block resource updates, or lead to unexpected costs. If you believe your stacks should have been scanned and this does not apply to you, please contact Shield squad in #security-support.

More info about CFRipper can be found [here](https://skyscanner.atlassian.net/wiki/spaces/SEC/pages/172832623/CFRipper).",2026-06-24T13:56:03.949377
