Squad,Entity,Scorecard,Rule,Level,Status,Description,Failure Message,Last Evaluated
Libra,prod_trusted_silver.partner_quality_score.pqs_pv1_artner_quality_score_v3_temp,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-24T09:22:13.915314
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_aggregated_redirect_count,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:22:13.918628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_aggregated_redirect_count,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-24T09:22:13.918628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_aggregated_redirect_count,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-24T09:22:13.918628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_aggregated_redirect_count,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-24T09:22:13.918628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_brand_market_stats,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:22:15.914339
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_brand_market_stats,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-24T09:22:15.914339
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_brand_market_stats,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-24T09:22:15.914339
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_brand_market_stats,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-24T09:22:15.914339
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:22:15.911628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-24T09:22:15.911628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-24T09:22:15.911628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-24T09:22:15.911628
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:22:18.237299
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-24T09:22:18.237299
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-24T09:22:18.237299
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-24T09:22:18.237299
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:22:18.305217
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-24T09:22:18.305217
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,Baseline,Fail,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-24T09:22:18.305217
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Datasets with business critical data must have basic monitors enabled in Monte Carlo,Baseline,Fail,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-24T09:22:18.305217
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3,"Data, AI, and ML Governed",Datasets must have column descriptions,Baseline,Fail,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:22:21.174459
Libra,prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3,"Data, AI, and ML Governed",Datasets with business critical data must be monitored by Monte Carlo,Baseline,Fail,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-24T09:22:21.174459
