Entity,Scorecard,Squad,Level,Status,Rule,Description,Failure Message,Last Evaluated
prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:21:55.848668
prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:21:55.848668
prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:21:55.848668
prod_trusted_silver.partner_quality_score.pqs_v1_incident_survey,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:21:55.848668
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:21:55.868992
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:21:55.868992
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:21:55.868992
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:21:55.868992
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:21:57.899441
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:21:57.899441
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:21:57.899441
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_incident_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:21:57.899441
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:21:57.902153
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:21:57.902153
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:21:57.902153
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:21:57.902153
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:00.206335
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:00.206335
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:00.206335
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:00.206335
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit_temp,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:00.206394
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit_temp,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:00.206394
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit_temp,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:00.206394
prod_trusted_silver.partner_quality_score.pqs_v1_partner_quality_score_v3_audit_temp,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:00.206394
prod_trusted_silver.partner_quality_score.pqs_v1_untrusted_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:02.204363
prod_trusted_silver.partner_quality_score.pqs_v1_untrusted_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:02.204363
prod_trusted_silver.partner_quality_score.pqs_v1_untrusted_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:02.204363
prod_trusted_silver.partner_quality_score.pqs_v1_untrusted_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:02.204363
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:02.009224
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:02.009224
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:02.009224
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:02.009224
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint_all,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:04.273062
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint_all,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:04.273062
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint_all,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:04.273062
prod_trusted_silver.partner_quality_score.pqs_v1_user_complaint_all,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:04.273062
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:04.15148
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:04.15148
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:04.15148
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_record,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:04.15148
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_records_theme,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:05.990783
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_records_theme,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:05.990783
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_records_theme,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:05.990783
prod_trusted_silver.partner_quality_score.pqs_v1_user_feedback_records_theme,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:05.990783
prod_trusted_silver.partner_quality_score.pqs_v1_website_market,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:05.962589
prod_trusted_silver.partner_quality_score.pqs_v1_website_market,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:05.962589
prod_trusted_silver.partner_quality_score.pqs_v1_website_market,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:05.962589
prod_trusted_silver.partner_quality_score.pqs_v1_website_market,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:05.962589
prod_trusted_silver.partner_quality_score.pqs_v1_websites_meta_data,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:08.022151
prod_trusted_silver.partner_quality_score.pqs_v1_websites_meta_data,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:08.022151
prod_trusted_silver.partner_quality_score.pqs_v1_websites_meta_data,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:08.022151
prod_trusted_silver.partner_quality_score.pqs_v1_websites_meta_data,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:08.022151
prod_trusted_silver.partner_quality_score.pqs_v1_weighting_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T09:22:07.959151
prod_trusted_silver.partner_quality_score.pqs_v1_weighting_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have all alerts actioned excluding any alerts that have fired in the last 3 days,"All alerts raised by Monte Carlo for business critical datasets must be actioned within 3 days, i.e. status update rate must be 100%.",Status update rate for alerts raised by Monte Carlo is below 100%. Current status update rate is {{context.evaluation.captures.status_update_rate}},2026-06-29T09:22:07.959151
prod_trusted_silver.partner_quality_score.pqs_v1_weighting_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must be monitored by Monte Carlo,"Business critical datasets must be monitored by Monte Carlo.

See how-to guide for enabling Monte Carlo monitoring: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Dataset is not monitored by Monte Carlo.,2026-06-29T09:22:07.959151
prod_trusted_silver.partner_quality_score.pqs_v1_weighting_incident,"Data, AI, and ML Governed",Libra,Baseline,Fail,Datasets with business critical data must have basic monitors enabled in Monte Carlo,"Business critical datasets must have the following monitors enabled by Monte Carlo:
- schema_changes
- row_count
- time_since_last_row_count_change
- time_since_last_update

See how-to guide: https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/1073352149/HOW+TO+Setup+Monte+Carlo+for+achieving+Dataset+Health+Level+3",Basic monitors are not enabled in Monte Carlo.  Matched count `{{context.evaluation.captures.matched_monitors_enabled_count}}`,2026-06-29T09:22:07.959151
